matrix_name,error_perc,error_pos,pos_2norm,errorfree_iterations,iterations,final_relres,converged,time_s
bcsstk18.mat,50.0,8448,22495436.485586923,431,3787,9.966517343326901e-07,True,2.124868042
bcsstk18.mat,50.0,9695,2825313.8312683566,431,49999,2.9259195244629623e-05,False,27.467353958
bcsstk18.mat,50.0,10834,4028082.7610944803,431,2632,9.965560090325772e-07,True,1.442081292
bcsstk18.mat,50.0,9777,55735231.01325248,431,49999,3.469768748563628e-06,False,27.350941209
bcsstk18.mat,50.0,2242,17192525.615637146,431,19300,9.99216221991291e-07,True,10.5488205
bcsstk18.mat,50.0,7919,1191950459.853154,431,1435,9.815679609800543e-07,True,0.789172417
bcsstk18.mat,50.0,3602,2898185.8344159457,431,1494,9.911112944052009e-07,True,0.821782625
bcsstk18.mat,50.0,4487,114732979.64411406,431,3027,9.923992340257595e-07,True,1.665400166
bcsstk18.mat,50.0,1584,27861292.088973336,431,13557,9.961980340988423e-07,True,7.475320667
bcsstk18.mat,50.0,7133,2207233.0742406044,431,5055,9.91910337342372e-07,True,2.7800625
bcsstk18.mat,50.0,5354,104171807.0203919,431,3216,9.977739564882922e-07,True,1.770414375
bcsstk18.mat,50.0,7682,18909862.13901967,431,449,9.972773317901407e-07,True,0.249174459
bcsstk18.mat,50.0,1335,2710361.664987075,431,945,9.914445848356921e-07,True,0.521114042
bcsstk18.mat,75.0,9131,930928157.3570769,431,441,9.466277899369569e-07,True,0.244161458
bcsstk18.mat,75.0,11757,1.0,431,49999,1.9682571589516382e-06,False,27.565384875
bcsstk18.mat,75.0,7475,47.81892285139636,431,797,9.81359591483846e-07,True,0.438311166
bcsstk18.mat,75.0,10706,1.0,431,30654,9.99516161670206e-07,True,16.826802
bcsstk18.mat,75.0,2253,2321814212.6799083,431,10000,9.98842170618469e-07,True,5.479284875
bcsstk18.mat,75.0,5213,106086.9215666589,431,443,9.728209271639121e-07,True,0.244356875
bcsstk18.mat,75.0,9627,4768989.513403413,431,33447,9.950548334122784e-07,True,18.334100125
bcsstk18.mat,75.0,5115,156248.41642616387,431,11743,9.964427969424314e-07,True,6.421540458
bcsstk18.mat,75.0,5748,325521887.0902944,431,441,9.530365689338593e-07,True,0.243273042
bcsstk18.mat,75.0,10797,2436704.938650869,431,49999,1.0666717465943499e-05,False,27.337623959
bcsstk18.mat,75.0,1673,2675195.572102946,431,13143,9.986643586315367e-07,True,7.181159167
bcsstk18.mat,75.0,5663,9807342.76513251,431,1106,9.909778318363056e-07,True,0.606551791
bcsstk18.mat,75.0,9339,59129727.77369022,431,18225,9.999542649001363e-07,True,9.951363208
bcsstk18.mat,75.0,8573,12290761671.040686,431,19549,9.967860457636193e-07,True,10.692768084
bcsstk18.mat,75.0,2708,82602274.00030187,431,980,9.82583911481023e-07,True,0.5408145
bcsstk18.mat,75.0,11051,5633191025.882823,431,1130,9.911958672722636e-07,True,0.6227225
bcsstk18.mat,75.0,9822,93919448.72770324,431,49999,9.367501203427355e-06,False,27.31971075
bcsstk18.mat,75.0,137,1649425.237620616,431,441,9.620494682837687e-07,True,0.243287
bcsstk18.mat,75.0,10545,152272007.69207466,431,4236,9.980863952315597e-07,True,2.315088875
bcsstk18.mat,75.0,7317,65186531.05133491,431,14943,9.93376839797881e-07,True,8.166138875
bcsstk18.mat,75.0,1456,590684865.4442194,431,641,9.593180599253062e-07,True,0.352991791
bcsstk18.mat,75.0,2706,6789972.229672875,431,657,9.935331852367193e-07,True,0.361804542
bcsstk18.mat,75.0,2237,14249576.065261412,431,910,9.942169489616018e-07,True,0.499861042
bcsstk18.mat,75.0,3643,36805648.98136415,431,1778,9.817748789796497e-07,True,0.975190375
bcsstk18.mat,75.0,1022,8966061.31565687,431,1063,9.91177775822059e-07,True,0.582777458
bcsstk18.mat,75.0,865,31102562.62015808,431,1510,9.852812290371273e-07,True,0.8284465
bcsstk18.mat,75.0,9153,9538930.670478772,431,2307,9.830493036040168e-07,True,1.26670025
bcsstk18.mat,75.0,7012,383253848.67654157,431,441,9.624100871822361e-07,True,0.243322833
bcsstk18.mat,75.0,366,7675347.964247075,431,443,9.901420734875828e-07,True,0.244482042
bcsstk18.mat,75.0,10194,30358179.662881687,431,638,9.54416032281276e-07,True,0.35071375
bcsstk18.mat,75.0,5788,7045371.157287697,431,49999,7.840303826375332e-06,False,27.327188875
bcsstk18.mat,75.0,940,4336584.580608077,431,450,9.555730780813319e-07,True,0.248140709
bcsstk18.mat,75.0,8886,2354384.8546940093,431,17518,9.880423727700238e-07,True,9.664047375
bcsstk18.mat,75.0,1438,1.0,431,4865,9.883940889152774e-07,True,2.678226917
bcsstk18.mat,75.0,10764,5261324273.360839,431,2558,9.977524976264598e-07,True,1.403681458
bcsstk18.mat,75.0,4525,98288350.13897656,431,525,9.695764892032938e-07,True,0.289278958
bcsstk18.mat,75.0,9427,91073259.25500569,431,4757,9.985794903826973e-07,True,2.610266417
bcsstk18.mat,75.0,3912,7292525138.99792,431,895,9.90068037772136e-07,True,0.492438709
bcsstk18.mat,75.0,8521,228799865.45158064,431,49999,1.7767836930078451e-06,False,27.458039375
bcsstk18.mat,75.0,11752,2642854.8733494007,431,711,9.352473173764817e-07,True,0.393929
bcsstk18.mat,75.0,3123,115562311.73995724,431,10767,9.90910042664181e-07,True,5.922183417
bcsstk18.mat,75.0,143,732590653.8266702,431,655,9.795764649890934e-07,True,0.362757375
bcsstk18.mat,75.0,8206,1154217119.08209,431,799,9.692518537301662e-07,True,0.4391295
bcsstk18.mat,75.0,10627,239358447.35772476,431,440,9.89498530640809e-07,True,0.242452625
bcsstk18.mat,75.0,4088,5570065795.90106,431,1375,9.488621108325476e-07,True,0.753913792
bcsstk18.mat,75.0,7573,4874604.911519399,431,660,9.926075610320185e-07,True,0.362927167
bcsstk18.mat,75.0,2723,53195775.49686822,431,916,9.964896802402805e-07,True,0.503654125
bcsstk18.mat,75.0,739,5237669.566429932,431,1635,9.979909417230306e-07,True,0.896838541
bcsstk18.mat,75.0,4932,1154667303.1687868,431,49999,6.307370183052892e-06,False,27.452158625
bcsstk18.mat,75.0,6207,3196314.6373938327,431,49999,2.3567025461066393e-06,False,27.409458125
bcsstk18.mat,75.0,11717,62179734.301351346,431,49999,2.606331907941627e-06,False,27.324729916
bcsstk18.mat,75.0,6118,528419529.49052125,431,1239,9.61914181104704e-07,True,0.684940583
bcsstk18.mat,75.0,10261,1.0,431,23561,9.983761051662875e-07,True,12.897319
bcsstk18.mat,75.0,11563,1.0,431,757,9.953168009055396e-07,True,0.4192765
bcsstk18.mat,75.0,11401,75199051.61577283,431,838,9.858169357712123e-07,True,0.461853417
bcsstk18.mat,75.0,7459,2699357.841183864,431,547,9.507016002377396e-07,True,0.30196025
bcsstk18.mat,75.0,2962,470446.10099213227,431,49999,1.8501773331166616e-06,False,27.386771541
bcsstk18.mat,75.0,11585,1929607.830756605,431,49999,6.181024985642905e-06,False,27.387605625
bcsstk18.mat,75.0,3877,3997683.7080777166,431,443,9.913798609872935e-07,True,0.244794334
bcsstk18.mat,75.0,8634,2068256.1170604473,431,583,9.938878719745066e-07,True,0.320464208
bcsstk18.mat,75.0,9433,111044164.36613059,431,43414,9.994735741768975e-07,True,23.766128
bcsstk18.mat,75.0,8675,17474729.57990199,431,716,9.826136307597788e-07,True,0.394475958
bcsstk18.mat,75.0,7664,258970579.25327888,431,47140,9.97511842341629e-07,True,25.814099583
bcsstk18.mat,75.0,10002,72156457.60557547,431,4424,9.949039601093962e-07,True,2.420139333
bcsstk18.mat,75.0,2174,151250.94684709978,431,3344,9.979676129223541e-07,True,1.830988875
bcsstk18.mat,75.0,3330,236128947.6565651,431,49999,1.1475684038644855e-05,False,27.408280417
bcsstk18.mat,75.0,644,242943.4733636613,431,31130,9.972789696365093e-07,True,17.157607375
bcsstk18.mat,75.0,5212,3171.639746168876,431,597,9.911785001619564e-07,True,0.33089075
bcsstk18.mat,75.0,1703,191961.3601490693,431,4559,9.85654730669965e-07,True,2.548874708
bcsstk18.mat,75.0,7254,6487776.3201909,431,10848,9.949740665007948e-07,True,6.007565084
bcsstk18.mat,75.0,7755,1186414243.5042372,431,1187,9.72151607579345e-07,True,0.652713667
bcsstk18.mat,75.0,7914,258970579.25327888,431,47066,9.977835674758561e-07,True,25.81981875
bcsstk18.mat,75.0,10778,338060232.6775813,431,441,9.64445743501377e-07,True,0.24512325
bcsstk18.mat,75.0,2907,44446538.60484375,431,2133,9.856796704160987e-07,True,1.177574458
bcsstk18.mat,75.0,6226,1473104.1041344034,431,10201,9.9583106246448e-07,True,5.62737875
bcsstk18.mat,75.0,4158,23942468.06465673,431,18186,9.982698192346757e-07,True,9.956659333
bcsstk18.mat,75.0,11281,1156356768.637867,431,647,9.758819128854307e-07,True,0.357052084
bcsstk18.mat,75.0,10087,19805792.25967382,431,773,9.795743952491603e-07,True,0.425615625
bcsstk18.mat,75.0,8624,32598030.165671874,431,1363,9.511882343405493e-07,True,0.748525375
bcsstk18.mat,75.0,2599,560618.4434275449,431,29449,9.960292567836146e-07,True,16.111524625
bcsstk18.mat,75.0,8985,3062197942.492677,431,1037,9.961627054891721e-07,True,0.568996666
bcsstk18.mat,75.0,7229,336279266.6505288,431,441,9.526894651286334e-07,True,0.243736041
bcsstk18.mat,75.0,2977,9085902.264492294,431,830,9.891385641851907e-07,True,0.456094584
bcsstk18.mat,75.0,883,1.0,431,441,9.64295586935514e-07,True,0.243215583
bcsstk18.mat,75.0,1345,15645544.777956448,431,896,9.579218278232398e-07,True,0.490991875
bcsstk18.mat,75.0,4501,98288350.13897656,431,506,9.976759044119035e-07,True,0.279037834
bcsstk18.mat,75.0,3187,126251.24604108151,431,3085,9.83726491124012e-07,True,1.690251083
bcsstk18.mat,75.0,8448,22495436.485586923,431,2819,9.95804990154455e-07,True,1.545265708
bcsstk18.mat,75.0,9695,2825313.8312683566,431,49999,5.356427379711049e-06,False,27.35050875
bcsstk18.mat,75.0,10834,4028082.7610944803,431,2174,9.785409921185864e-07,True,1.1916075
bcsstk18.mat,75.0,9777,55735231.01325248,431,22904,9.93952298017238e-07,True,12.509743667
bcsstk18.mat,75.0,2242,17192525.615637146,431,8421,9.95754113215679e-07,True,4.636796625
bcsstk18.mat,75.0,7919,1191950459.853154,431,1295,9.871695760232413e-07,True,0.713465292
bcsstk18.mat,75.0,3602,2898185.8344159457,431,1634,9.68897159629379e-07,True,0.897930583
bcsstk18.mat,75.0,4487,114732979.64411406,431,3265,9.937966578632593e-07,True,1.792661166
bcsstk18.mat,75.0,1584,27861292.088973336,431,10677,9.948764842344198e-07,True,5.865392792
bcsstk18.mat,75.0,7133,2207233.0742406044,431,5052,9.983378164041457e-07,True,2.773415541
bcsstk18.mat,75.0,5354,104171807.0203919,431,2871,9.89466208345772e-07,True,1.575179167
bcsstk18.mat,75.0,7682,18909862.13901967,431,446,9.86433783951576e-07,True,0.248253708
bcsstk18.mat,75.0,1335,2710361.664987075,431,892,9.857691435999303e-07,True,0.493370792
bcsstk18.mat,100.0,9131,930928157.3570769,431,431,9.704963324771829e-07,True,0.238464584
bcsstk18.mat,100.0,11757,1.0,431,516,9.991705706836967e-07,True,0.285092166
bcsstk18.mat,100.0,7475,47.81892285139636,431,435,9.849416948956316e-07,True,0.240617083
bcsstk18.mat,100.0,10706,1.0,431,49999,3.7183445345040537e-06,False,27.457969917
bcsstk18.mat,100.0,2253,2321814212.6799083,431,472,9.997294818240701e-07,True,0.261944041
bcsstk18.mat,100.0,5213,106086.9215666589,431,431,9.216290652904988e-07,True,0.239849834
bcsstk18.mat,100.0,9627,4768989.513403413,431,492,9.997973689144355e-07,True,0.272525666
bcsstk18.mat,100.0,5115,156248.41642616387,431,484,9.99265392491506e-07,True,0.268734625
bcsstk18.mat,100.0,5748,325521887.0902944,431,431,9.704963324771829e-07,True,0.239020166
bcsstk18.mat,100.0,10797,2436704.938650869,431,49999,4.995983019858903e-06,False,27.435434
bcsstk18.mat,100.0,1673,2675195.572102946,431,493,9.988530379721324e-07,True,0.272799834
bcsstk18.mat,100.0,5663,9807342.76513251,431,438,9.896764342323541e-07,True,0.242605667
bcsstk18.mat,100.0,9339,59129727.77369022,431,514,9.993457916368217e-07,True,0.283872334
bcsstk18.mat,100.0,8573,12290761671.040686,431,489,9.999341750078748e-07,True,0.26984275
bcsstk18.mat,100.0,2708,82602274.00030187,431,437,9.875676582669791e-07,True,0.241148917
bcsstk18.mat,100.0,11051,5633191025.882823,431,438,9.944330385881155e-07,True,0.242520417
bcsstk18.mat,100.0,9822,93919448.72770324,431,49999,5.060704356034797e-06,False,27.490728833
bcsstk18.mat,100.0,137,1649425.237620616,431,431,9.704963324771829e-07,True,0.241104542
bcsstk18.mat,100.0,10545,152272007.69207466,431,452,9.968128589733586e-07,True,0.25058375
bcsstk18.mat,100.0,7317,65186531.05133491,431,526,9.995359198433482e-07,True,0.291485792
bcsstk18.mat,100.0,1456,590684865.4442194,431,433,9.925925356647986e-07,True,0.239905625
bcsstk18.mat,100.0,2706,6789972.229672875,431,433,9.973587981658385e-07,True,0.240139666
bcsstk18.mat,100.0,2237,14249576.065261412,431,436,9.911457687442302e-07,True,0.2418455
bcsstk18.mat,100.0,3643,36805648.98136415,431,443,9.953797829033858e-07,True,0.24570875
bcsstk18.mat,100.0,1022,8966061.31565687,431,437,9.971165561126883e-07,True,0.2415555
bcsstk18.mat,100.0,865,31102562.62015808,431,454,9.97720816364057e-07,True,0.250786
bcsstk18.mat,100.0,9153,9538930.670478772,431,445,9.99383935892124e-07,True,0.246502416
bcsstk18.mat,100.0,7012,383253848.67654157,431,431,9.704963324771829e-07,True,0.238692375
bcsstk18.mat,100.0,366,7675347.964247075,431,431,8.70715670085244e-07,True,0.238136458
bcsstk18.mat,100.0,10194,30358179.662881687,431,4311,9.972716526581948e-07,True,2.366935958
bcsstk18.mat,100.0,5788,7045371.157287697,431,49999,6.296980870522811e-06,False,27.45932575
bcsstk18.mat,100.0,940,4336584.580608077,431,431,9.918015207347128e-07,True,0.238787084
bcsstk18.mat,100.0,8886,2354384.8546940093,431,477,9.982700183459125e-07,True,0.263178375
bcsstk18.mat,100.0,1438,1.0,431,454,9.986235714131824e-07,True,0.251055417
bcsstk18.mat,100.0,10764,5261324273.360839,431,446,9.944867430555197e-07,True,0.246499833
bcsstk18.mat,100.0,4525,98288350.13897656,431,432,9.526249852821256e-07,True,0.238793458
bcsstk18.mat,100.0,9427,91073259.25500569,431,452,9.972213511410092e-07,True,0.250454083
bcsstk18.mat,100.0,3912,7292525138.99792,431,6871,9.978251644915455e-07,True,3.771470167
bcsstk18.mat,100.0,8521,228799865.45158064,431,49999,2.7287185244514445e-06,False,27.435209583
bcsstk18.mat,100.0,11752,2642854.8733494007,431,434,9.854649060142449e-07,True,0.239918166
bcsstk18.mat,100.0,3123,115562311.73995724,431,460,9.989341539945278e-07,True,0.256085583
bcsstk18.mat,100.0,143,732590653.8266702,431,433,9.95714981539813e-07,True,0.239905875
bcsstk18.mat,100.0,8206,1154217119.08209,431,435,9.853876590184773e-07,True,0.240901709
bcsstk18.mat,100.0,10627,239358447.35772476,431,431,8.728934685975938e-07,True,0.238355958
bcsstk18.mat,100.0,4088,5570065795.90106,431,21624,9.966135887478484e-07,True,11.854809208
bcsstk18.mat,100.0,7573,4874604.911519399,431,433,9.998876563855176e-07,True,0.239056917
bcsstk18.mat,100.0,2723,53195775.49686822,431,436,9.929739007790478e-07,True,0.241189459
bcsstk18.mat,100.0,739,5237669.566429932,431,442,9.941151338232551e-07,True,0.244371417
bcsstk18.mat,100.0,4932,1154667303.1687868,431,49999,4.682452685361181e-06,False,27.582175583
bcsstk18.mat,100.0,6207,3196314.6373938327,431,49999,4.0246523380253605e-06,False,27.434302291
bcsstk18.mat,100.0,11717,62179734.301351346,431,49999,3.868640252524905e-06,False,27.377620125
bcsstk18.mat,100.0,6118,528419529.49052125,431,439,9.922463883110632e-07,True,0.243710083
bcsstk18.mat,100.0,10261,1.0,431,514,9.995711245384353e-07,True,0.28360975
bcsstk18.mat,100.0,11563,1.0,431,434,9.992086018943282e-07,True,0.240488
bcsstk18.mat,100.0,11401,75199051.61577283,431,7872,9.948123370821048e-07,True,4.307288292
bcsstk18.mat,100.0,7459,2699357.841183864,431,432,9.85670084699359e-07,True,0.23864025
bcsstk18.mat,100.0,2962,470446.10099213227,431,49999,3.980677280907373e-06,False,27.412770459
bcsstk18.mat,100.0,11585,1929607.830756605,431,49999,5.057977501115967e-06,False,27.332661625
bcsstk18.mat,100.0,3877,3997683.7080777166,431,431,9.085680712506881e-07,True,0.237819166
bcsstk18.mat,100.0,8634,2068256.1170604473,431,433,9.680299821436204e-07,True,0.238584584
bcsstk18.mat,100.0,9433,111044164.36613059,431,49999,3.709062602729063e-06,False,27.352974208
bcsstk18.mat,100.0,8675,17474729.57990199,431,434,9.9124557063124e-07,True,0.240113208
bcsstk18.mat,100.0,7664,258970579.25327888,431,49999,3.200780089351387e-06,False,27.361190667
bcsstk18.mat,100.0,10002,72156457.60557547,431,451,9.989466479199493e-07,True,0.249562833
bcsstk18.mat,100.0,2174,151250.94684709978,431,448,9.959250676244035e-07,True,0.247058458
bcsstk18.mat,100.0,3330,236128947.6565651,431,49999,3.540977894849366e-06,False,27.477813167
bcsstk18.mat,100.0,644,242943.4733636613,431,510,9.995619870272529e-07,True,0.281935667
bcsstk18.mat,100.0,5212,3171.639746168876,431,433,9.776371267096747e-07,True,0.240122458
bcsstk18.mat,100.0,1703,191961.3601490693,431,452,9.993030659375531e-07,True,0.249763458
bcsstk18.mat,100.0,7254,6487776.3201909,431,468,9.986794415907872e-07,True,0.259183125
bcsstk18.mat,100.0,7755,1186414243.5042372,431,438,9.967319246803725e-07,True,0.243770875
bcsstk18.mat,100.0,7914,258970579.25327888,431,49999,3.3069062241589806e-06,False,27.408212834
bcsstk18.mat,100.0,10778,338060232.6775813,431,431,9.704963324771829e-07,True,0.238132709
bcsstk18.mat,100.0,2907,44446538.60484375,431,445,9.985321045401167e-07,True,0.246147
bcsstk18.mat,100.0,6226,1473104.1041344034,431,473,9.995223112072354e-07,True,0.261899875
bcsstk18.mat,100.0,4158,23942468.06465673,431,473,9.99243310770733e-07,True,0.261081042
bcsstk18.mat,100.0,11281,1156356768.637867,431,433,9.958238225353503e-07,True,0.239150042
bcsstk18.mat,100.0,10087,19805792.25967382,431,435,9.807074132023397e-07,True,0.241540708
bcsstk18.mat,100.0,8624,32598030.165671874,431,440,9.932753550675034e-07,True,0.243874084
bcsstk18.mat,100.0,2599,560618.4434275449,431,49999,3.650201021223478e-06,False,27.419565792
bcsstk18.mat,100.0,8985,3062197942.492677,431,438,9.91034694392611e-07,True,0.242671541
bcsstk18.mat,100.0,7229,336279266.6505288,431,431,9.704963324771829e-07,True,0.238699042
bcsstk18.mat,100.0,2977,9085902.264492294,431,435,9.917496049304648e-07,True,0.241435333
bcsstk18.mat,100.0,883,1.0,431,431,9.704963324771829e-07,True,0.238869208
bcsstk18.mat,100.0,1345,15645544.777956448,431,436,9.89183115454613e-07,True,0.241284208
bcsstk18.mat,100.0,4501,98288350.13897656,431,431,9.986826165535107e-07,True,0.238528375
bcsstk18.mat,100.0,3187,126251.24604108151,431,450,9.96057970233409e-07,True,0.248941333
bcsstk18.mat,100.0,8448,22495436.485586923,431,448,9.968848356660412e-07,True,0.248578667
bcsstk18.mat,100.0,9695,2825313.8312683566,431,49999,3.894527458244736e-06,False,27.513977583
bcsstk18.mat,100.0,10834,4028082.7610944803,431,446,9.95537986961509e-07,True,0.24738175
bcsstk18.mat,100.0,9777,55735231.01325248,431,49999,4.106258551303405e-06,False,27.444351084
bcsstk18.mat,100.0,2242,17192525.615637146,431,475,9.998380270402035e-07,True,0.262545917
bcsstk18.mat,100.0,7919,1191950459.853154,431,439,9.99652336535556e-07,True,0.243183375
bcsstk18.mat,100.0,3602,2898185.8344159457,431,440,9.959466467980965e-07,True,0.24280275
bcsstk18.mat,100.0,4487,114732979.64411406,431,447,9.97269356360525e-07,True,0.245938333
bcsstk18.mat,100.0,1584,27861292.088973336,431,475,9.995654294896731e-07,True,0.261214375
bcsstk18.mat,100.0,7133,2207233.0742406044,431,455,9.980614451036216e-07,True,0.251295708
bcsstk18.mat,100.0,5354,104171807.0203919,431,448,9.996899191365967e-07,True,0.247112792
bcsstk18.mat,100.0,7682,18909862.13901967,431,431,9.642096219459864e-07,True,0.2374195
bcsstk18.mat,100.0,1335,2710361.664987075,431,436,9.9045722054079e-07,True,0.240746542
